image_path,cluster_id,label
..\raw_images\img2093_single.jpg,0,Scientific Plots & Charts
..\raw_images\img12104_E.jpg,7,SEM Morphology
..\raw_images\img9368_F.jpg,0,Scientific Plots & Charts
..\raw_images\img13131_F_2.jpg,10,Grain Boundary Structures
..\raw_images\img10986_B.jpg,8,EBSD Maps
..\raw_images\img2605_K_2.jpg,0,Scientific Plots & Charts
..\raw_images\img5678_single.jpg,0,Scientific Plots & Charts
..\raw_images\img2643_A.jpg,1,Diffraction Patterns
..\raw_images\img9943_B.jpg,0,Scientific Plots & Charts
..\raw_images\img9065_C.jpg,0,Scientific Plots & Charts
..\raw_images\img1688_D.jpg,0,Scientific Plots & Charts
..\raw_images\img15721_A.jpg,11,Metallographic Microstructures
..\raw_images\img6471_common_2.jpg,0,Scientific Plots & Charts
..\raw_images\img13483_C.jpg,8,EBSD Maps
..\raw_images\img15388_B.jpg,11,Metallographic Microstructures
..\raw_images\img14731_single.jpg,0,Scientific Plots & Charts
..\raw_images\img15320_A.jpg,0,Scientific Plots & Charts
..\raw_images\img11016_A.jpg,7,SEM Morphology
..\raw_images\img6222_I_3.jpg,7,SEM Morphology
..\raw_images\img4600_A.jpg,0,Scientific Plots & Charts
..\raw_images\img11677_E.jpg,0,Scientific Plots & Charts
..\raw_images\img9985_B_3.jpg,-1,Noise / Mixed
..\raw_images\img1915_A.jpg,0,Scientific Plots & Charts
..\raw_images\img6421_A.jpg,0,Scientific Plots & Charts
..\raw_images\img3162_F.jpg,0,Scientific Plots & Charts
..\raw_images\img8439_C.jpg,0,Scientific Plots & Charts
..\raw_images\img3004_single.jpg,0,Scientific Plots & Charts
..\raw_images\img7869_B.jpg,0,Scientific Plots & Charts
..\raw_images\img5090_single.jpg,0,Scientific Plots & Charts
..\raw_images\img4609_A.jpg,0,Scientific Plots & Charts
..\raw_images\img13108_F.jpg,0,Scientific Plots & Charts
..\raw_images\img14606_D.jpg,0,Scientific Plots & Charts
..\raw_images\img8610_B.jpg,0,Scientific Plots & Charts
..\raw_images\img5629_C.jpg,8,EBSD Maps
..\raw_images\img11852_A.jpg,0,Scientific Plots & Charts
..\raw_images\img177_B.jpg,-1,Noise / Mixed
..\raw_images\img432_D.jpg,2,Elemental Mapping
..\raw_images\img13584_A.jpg,0,Scientific Plots & Charts
..\raw_images\img1012_B.jpg,0,Scientific Plots & Charts
..\raw_images\img11970_B.jpg,0,Scientific Plots & Charts
..\raw_images\img11812_G.jpg,11,Metallographic Microstructures
..\raw_images\img13731_B.jpg,11,Metallographic Microstructures
..\raw_images\img1886_A.jpg,0,Scientific Plots & Charts
..\raw_images\img15664_C.jpg,11,Metallographic Microstructures
..\raw_images\img4001_G_2.jpg,9,Element Distribution Maps
..\raw_images\img7477_E.jpg,-1,Noise / Mixed
..\raw_images\img13734_B.jpg,10,Grain Boundary Structures
..\raw_images\img10813_B.jpg,11,Metallographic Microstructures
..\raw_images\img2266_A.jpg,11,Metallographic Microstructures
..\raw_images\img13971_D_4.jpg,11,Metallographic Microstructures
..\raw_images\img15827_single.jpg,0,Scientific Plots & Charts
..\raw_images\img13811_B.jpg,-1,Noise / Mixed
..\raw_images\img14254_C.jpg,3,Macroscopic Samples
..\raw_images\img7965_A.jpg,4,Experimental Equipment
..\raw_images\img615_A.jpg,0,Scientific Plots & Charts
..\raw_images\img1234_B.jpg,0,Scientific Plots & Charts
..\raw_images\img7376_C.jpg,0,Scientific Plots & Charts
..\raw_images\img12166_E.jpg,1,Diffraction Patterns
..\raw_images\img15659_D.jpg,11,Metallographic Microstructures
..\raw_images\img9488_I.jpg,11,Metallographic Microstructures
..\raw_images\img13539_single.jpg,0,Scientific Plots & Charts
..\raw_images\img403_B.jpg,8,EBSD Maps
..\raw_images\img13362_B.jpg,0,Scientific Plots & Charts
..\raw_images\img14111_A.jpg,0,Scientific Plots & Charts
..\raw_images\img3885_C.jpg,8,EBSD Maps
..\raw_images\img1225_C_2.jpg,0,Scientific Plots & Charts
..\raw_images\img7640_A.jpg,0,Scientific Plots & Charts
..\raw_images\img12426_C.jpg,11,Metallographic Microstructures
..\raw_images\img10692_single.jpg,11,Metallographic Microstructures
..\raw_images\img1536_C.jpg,0,Scientific Plots & Charts
..\raw_images\img13203_B.jpg,3,Macroscopic Samples
..\raw_images\img10619_B.jpg,0,Scientific Plots & Charts
..\raw_images\img6222_H.jpg,7,SEM Morphology
..\raw_images\img15313_E.jpg,0,Scientific Plots & Charts
..\raw_images\img716_C.jpg,0,Scientific Plots & Charts
..\raw_images\img3448_A.jpg,4,Experimental Equipment
..\raw_images\img7808_A.jpg,0,Scientific Plots & Charts
..\raw_images\img7829_C.jpg,0,Scientific Plots & Charts
..\raw_images\img12817_G.jpg,8,EBSD Maps
..\raw_images\img12096_M.jpg,9,Element Distribution Maps
..\raw_images\img12046_C_2.jpg,7,SEM Morphology
..\raw_images\img7782_M_2.jpg,0,Scientific Plots & Charts
..\raw_images\img13541_B.jpg,0,Scientific Plots & Charts
..\raw_images\img14292_single.jpg,0,Scientific Plots & Charts
..\raw_images\img13712_B.jpg,-1,Noise / Mixed
..\raw_images\img8868_A.jpg,-1,Noise / Mixed
..\raw_images\img14932_D_3.jpg,11,Metallographic Microstructures
..\raw_images\img6020_E_2.jpg,9,Element Distribution Maps
..\raw_images\img9830_B.jpg,0,Scientific Plots & Charts
..\raw_images\img8666_B.jpg,11,Metallographic Microstructures
..\raw_images\img9983_A.jpg,0,Scientific Plots & Charts
..\raw_images\img12582_B_2.jpg,-1,Noise / Mixed
..\raw_images\img3204_A.jpg,0,Scientific Plots & Charts
..\raw_images\img5583_single.jpg,0,Scientific Plots & Charts
..\raw_images\img15671_C.jpg,0,Scientific Plots & Charts
..\raw_images\img4092_C.jpg,1,Diffraction Patterns
..\raw_images\img7082_C.jpg,-1,Noise / Mixed
..\raw_images\img12732_E.jpg,-1,Noise / Mixed
..\raw_images\img5121_A.jpg,11,Metallographic Microstructures
..\raw_images\img3451_B.jpg,8,EBSD Maps
..\raw_images\img15126_C.jpg,0,Scientific Plots & Charts
..\raw_images\img14902_B_2.jpg,11,Metallographic Microstructures
..\raw_images\img6647_A.jpg,-1,Noise / Mixed
..\raw_images\img11791_H_2.jpg,2,Elemental Mapping
..\raw_images\img6180_C.jpg,0,Scientific Plots & Charts
..\raw_images\img8213_D_2.jpg,0,Scientific Plots & Charts
..\raw_images\img5906_A.jpg,0,Scientific Plots & Charts
..\raw_images\img10363_B.jpg,11,Metallographic Microstructures
..\raw_images\img7692_single.jpg,0,Scientific Plots & Charts
..\raw_images\img7765_A.jpg,-1,Noise / Mixed
..\raw_images\img11750_E.jpg,11,Metallographic Microstructures
..\raw_images\img2805_A.jpg,0,Scientific Plots & Charts
..\raw_images\img10411_A.jpg,0,Scientific Plots & Charts
..\raw_images\img4679_B.jpg,0,Scientific Plots & Charts
..\raw_images\img7808_B_2.jpg,0,Scientific Plots & Charts
..\raw_images\img4191_A.jpg,11,Metallographic Microstructures
..\raw_images\img2921_single.jpg,0,Scientific Plots & Charts
..\raw_images\img9819_B.jpg,-1,Noise / Mixed
..\raw_images\img98_G_5.jpg,9,Element Distribution Maps
..\raw_images\img8850_single.jpg,0,Scientific Plots & Charts
..\raw_images\img8964_B.jpg,0,Scientific Plots & Charts
..\raw_images\img6557_A.jpg,0,Scientific Plots & Charts
..\raw_images\img12820_A.jpg,8,EBSD Maps
..\raw_images\img12068_B.jpg,0,Scientific Plots & Charts
..\raw_images\img99_F_2.jpg,9,Element Distribution Maps
..\raw_images\img3120_D.jpg,9,Element Distribution Maps
..\raw_images\img2094_A.jpg,0,Scientific Plots & Charts
..\raw_images\img13865_C.jpg,0,Scientific Plots & Charts
..\raw_images\img2057_B.jpg,0,Scientific Plots & Charts
..\raw_images\img9084_B.jpg,0,Scientific Plots & Charts
..\raw_images\img5553_A.jpg,0,Scientific Plots & Charts
..\raw_images\img15601_B.jpg,11,Metallographic Microstructures
..\raw_images\img4118_D.jpg,11,Metallographic Microstructures
..\raw_images\img9042_A.jpg,11,Metallographic Microstructures
..\raw_images\img10567_single.jpg,0,Scientific Plots & Charts
..\raw_images\img10967_single.jpg,0,Scientific Plots & Charts
..\raw_images\img4078_D_2.jpg,0,Scientific Plots & Charts
..\raw_images\img13506_single.jpg,0,Scientific Plots & Charts
..\raw_images\img1091_D.jpg,-1,Noise / Mixed
..\raw_images\img3953_G.jpg,11,Metallographic Microstructures
..\raw_images\img8282_B.jpg,11,Metallographic Microstructures
..\raw_images\img11828_C.jpg,11,Metallographic Microstructures
..\raw_images\img8969_C.jpg,0,Scientific Plots & Charts
..\raw_images\img13328_C.jpg,0,Scientific Plots & Charts
..\raw_images\img2875_single.jpg,0,Scientific Plots & Charts
..\raw_images\img35_single.jpg,0,Scientific Plots & Charts
..\raw_images\img10824_A.jpg,0,Scientific Plots & Charts
..\raw_images\img1313_B.jpg,0,Scientific Plots & Charts
..\raw_images\img11828_J.jpg,0,Scientific Plots & Charts
..\raw_images\img4144_A.jpg,3,Macroscopic Samples
..\raw_images\img2893_A_2.jpg,-1,Noise / Mixed
..\raw_images\img6737_D.jpg,0,Scientific Plots & Charts
..\raw_images\img10028_C.jpg,8,EBSD Maps
..\raw_images\img1196_C.jpg,0,Scientific Plots & Charts
..\raw_images\img14549_A.jpg,0,Scientific Plots & Charts
..\raw_images\img14249_single.jpg,0,Scientific Plots & Charts
..\raw_images\img3071_B.jpg,4,Experimental Equipment
..\raw_images\img4955_C.jpg,0,Scientific Plots & Charts
..\raw_images\img2361_D.jpg,0,Scientific Plots & Charts
..\raw_images\img2094_B_2.jpg,0,Scientific Plots & Charts
..\raw_images\img15746_D_2.jpg,9,Element Distribution Maps
..\raw_images\img12101_B.jpg,6,Atomic-Scale Microscopy
..\raw_images\img3262_C.jpg,0,Scientific Plots & Charts
..\raw_images\img12975_B_2.jpg,-1,Noise / Mixed
..\raw_images\img2804_F.jpg,0,Scientific Plots & Charts
..\raw_images\img14111_F.jpg,-1,Noise / Mixed
..\raw_images\img11335_C.jpg,0,Scientific Plots & Charts
..\raw_images\img11398_B.jpg,0,Scientific Plots & Charts
..\raw_images\img13245_C_2.jpg,0,Scientific Plots & Charts
..\raw_images\img10684_H.jpg,9,Element Distribution Maps
..\raw_images\img2853_single.jpg,0,Scientific Plots & Charts
..\raw_images\img5439_A.jpg,10,Grain Boundary Structures
..\raw_images\img9027_single.jpg,0,Scientific Plots & Charts
..\raw_images\img2720_B_2.jpg,9,Element Distribution Maps
..\raw_images\img7521_single.jpg,0,Scientific Plots & Charts
..\raw_images\img1556_H.jpg,0,Scientific Plots & Charts
..\raw_images\img10641_B.jpg,0,Scientific Plots & Charts
..\raw_images\img13400_A.jpg,2,Elemental Mapping
..\raw_images\img5921_H.jpg,11,Metallographic Microstructures
..\raw_images\img1285_A.jpg,0,Scientific Plots & Charts
..\raw_images\img5807_A.jpg,0,Scientific Plots & Charts
..\raw_images\img4951_C.jpg,0,Scientific Plots & Charts
..\raw_images\img8941_A.jpg,8,EBSD Maps
..\raw_images\img3696_A.jpg,0,Scientific Plots & Charts
..\raw_images\img7194_A.jpg,11,Metallographic Microstructures
..\raw_images\img11258_D_2.jpg,0,Scientific Plots & Charts
..\raw_images\img10190_D.jpg,11,Metallographic Microstructures
..\raw_images\img10195_B.jpg,4,Experimental Equipment
..\raw_images\img7416_B.jpg,7,SEM Morphology
..\raw_images\img3611_D.jpg,0,Scientific Plots & Charts
..\raw_images\img15336_B.jpg,3,Macroscopic Samples
..\raw_images\img577_C.jpg,0,Scientific Plots & Charts
..\raw_images\img12042_A.jpg,0,Scientific Plots & Charts
..\raw_images\img9063_A.jpg,-1,Noise / Mixed
..\raw_images\img9718_D.jpg,0,Scientific Plots & Charts
..\raw_images\img6346_F_2.jpg,7,SEM Morphology
..\raw_images\img9171_C.jpg,11,Metallographic Microstructures
..\raw_images\img5431_B.jpg,0,Scientific Plots & Charts
..\raw_images\img11464_C_2.jpg,11,Metallographic Microstructures
..\raw_images\img6756_C.jpg,11,Metallographic Microstructures
..\raw_images\img566_single.jpg,-1,Noise / Mixed
..\raw_images\img14611_A.jpg,0,Scientific Plots & Charts
..\raw_images\img9178_C.jpg,7,SEM Morphology
..\raw_images\img6822_B.jpg,-1,Noise / Mixed
..\raw_images\img7099_single.jpg,0,Scientific Plots & Charts
..\raw_images\img7146_A.jpg,11,Metallographic Microstructures
..\raw_images\img12449_C.jpg,0,Scientific Plots & Charts
..\raw_images\img11652_H.jpg,-1,Noise / Mixed
..\raw_images\img10191_single.jpg,0,Scientific Plots & Charts
..\raw_images\img9985_A.jpg,-1,Noise / Mixed
..\raw_images\img3925_B.jpg,0,Scientific Plots & Charts
..\raw_images\img9632_A.jpg,11,Metallographic Microstructures
..\raw_images\img674_B.jpg,0,Scientific Plots & Charts
..\raw_images\img5494_F.jpg,7,SEM Morphology
..\raw_images\img10883_A.jpg,-1,Noise / Mixed
..\raw_images\img10980_single.jpg,0,Scientific Plots & Charts
..\raw_images\img2464_C.jpg,5,Fracture Cross-Sections
..\raw_images\img9449_F.jpg,-1,Noise / Mixed
..\raw_images\img15651_B.jpg,11,Metallographic Microstructures
..\raw_images\img5415_A.jpg,0,Scientific Plots & Charts
..\raw_images\img14902_E.jpg,11,Metallographic Microstructures
..\raw_images\img4454_C.jpg,0,Scientific Plots & Charts
..\raw_images\img15389_E.jpg,11,Metallographic Microstructures
..\raw_images\img9930_I_2.jpg,-1,Noise / Mixed
..\raw_images\img4567_B.jpg,11,Metallographic Microstructures
..\raw_images\img4406_C.jpg,10,Grain Boundary Structures
..\raw_images\img7507_C_2.jpg,11,Metallographic Microstructures
..\raw_images\img11725_I.jpg,10,Grain Boundary Structures
..\raw_images\img4969_A.jpg,-1,Noise / Mixed
..\raw_images\img7958_A.jpg,11,Metallographic Microstructures
..\raw_images\img2504_B.jpg,0,Scientific Plots & Charts
..\raw_images\img9868_C.jpg,11,Metallographic Microstructures
..\raw_images\img15668_E.jpg,-1,Noise / Mixed
..\raw_images\img6513_F.jpg,0,Scientific Plots & Charts
..\raw_images\img3254_B.jpg,0,Scientific Plots & Charts
..\raw_images\img1162_C_2.jpg,0,Scientific Plots & Charts
..\raw_images\img2282_single.jpg,-1,Noise / Mixed
..\raw_images\img15722_B.jpg,11,Metallographic Microstructures
..\raw_images\img12032_F.jpg,11,Metallographic Microstructures
..\raw_images\img7812_D.jpg,3,Macroscopic Samples
..\raw_images\img9393_B_2.jpg,0,Scientific Plots & Charts
..\raw_images\img11654_E_2.jpg,8,EBSD Maps
..\raw_images\img209_A.jpg,0,Scientific Plots & Charts
..\raw_images\img10945_C_3.jpg,11,Metallographic Microstructures
..\raw_images\img307_single.jpg,0,Scientific Plots & Charts
..\raw_images\img14146_single.jpg,0,Scientific Plots & Charts
..\raw_images\img8207_A.jpg,0,Scientific Plots & Charts
..\raw_images\img2805_C.jpg,0,Scientific Plots & Charts
..\raw_images\img13010_common.jpg,0,Scientific Plots & Charts
..\raw_images\img9550_A_2.jpg,8,EBSD Maps
..\raw_images\img4537_A.jpg,11,Metallographic Microstructures
..\raw_images\img5129_A.jpg,0,Scientific Plots & Charts
..\raw_images\img13853_B.jpg,0,Scientific Plots & Charts
..\raw_images\img15412_B.jpg,0,Scientific Plots & Charts
..\raw_images\img14912_E.jpg,-1,Noise / Mixed
..\raw_images\img10437_B.jpg,0,Scientific Plots & Charts
..\raw_images\img10849_B.jpg,0,Scientific Plots & Charts
..\raw_images\img9642_C_2.jpg,0,Scientific Plots & Charts
..\raw_images\img8599_B.jpg,0,Scientific Plots & Charts
..\raw_images\img13178_E_2.jpg,8,EBSD Maps
..\raw_images\img2233_B.jpg,0,Scientific Plots & Charts
..\raw_images\img5719_C.jpg,0,Scientific Plots & Charts
..\raw_images\img4830_C.jpg,-1,Noise / Mixed
..\raw_images\img10685_A.jpg,11,Metallographic Microstructures
..\raw_images\img10296_single.jpg,0,Scientific Plots & Charts
..\raw_images\img12347_G.jpg,8,EBSD Maps
..\raw_images\img3399_B.jpg,0,Scientific Plots & Charts
..\raw_images\img5907_C.jpg,0,Scientific Plots & Charts
..\raw_images\img10680_F.jpg,-1,Noise / Mixed
..\raw_images\img3420_D.jpg,11,Metallographic Microstructures
..\raw_images\img160_D.jpg,0,Scientific Plots & Charts
..\raw_images\img4422_B.jpg,11,Metallographic Microstructures
..\raw_images\img12759_B.jpg,8,EBSD Maps
..\raw_images\img9200_D.jpg,11,Metallographic Microstructures
..\raw_images\img13309_C.jpg,0,Scientific Plots & Charts
..\raw_images\img13923_I.jpg,0,Scientific Plots & Charts
..\raw_images\img2120_single.jpg,0,Scientific Plots & Charts
..\raw_images\img13400_G.jpg,0,Scientific Plots & Charts
..\raw_images\img2243_A.jpg,0,Scientific Plots & Charts
..\raw_images\img12240_C.jpg,8,EBSD Maps
..\raw_images\img233_D_2.jpg,7,SEM Morphology
..\raw_images\img8854_D.jpg,-1,Noise / Mixed
..\raw_images\img14317_A.jpg,0,Scientific Plots & Charts
..\raw_images\img15742_F.jpg,7,SEM Morphology
..\raw_images\img5186_C.jpg,11,Metallographic Microstructures
..\raw_images\img13585_B.jpg,0,Scientific Plots & Charts
..\raw_images\img5715_D.jpg,0,Scientific Plots & Charts
..\raw_images\img7285_A.jpg,0,Scientific Plots & Charts
..\raw_images\img600_A_2.jpg,11,Metallographic Microstructures
..\raw_images\img2767_B.jpg,0,Scientific Plots & Charts
..\raw_images\img7022_C.jpg,0,Scientific Plots & Charts
..\raw_images\img5613_C.jpg,0,Scientific Plots & Charts
..\raw_images\img9609_A.jpg,0,Scientific Plots & Charts
..\raw_images\img4140_D.jpg,-1,Noise / Mixed
..\raw_images\img2802_F.jpg,7,SEM Morphology
..\raw_images\img12237_B.jpg,11,Metallographic Microstructures
..\raw_images\img10808_D.jpg,-1,Noise / Mixed
..\raw_images\img9576_H.jpg,-1,Noise / Mixed
..\raw_images\img9940_B.jpg,1,Diffraction Patterns
..\raw_images\img1282_single.jpg,0,Scientific Plots & Charts
..\raw_images\img15501_B.jpg,-1,Noise / Mixed
..\raw_images\img7782_G_3.jpg,0,Scientific Plots & Charts
..\raw_images\img1136_B.jpg,0,Scientific Plots & Charts
..\raw_images\img8343_D.jpg,0,Scientific Plots & Charts
..\raw_images\img10849_D.jpg,0,Scientific Plots & Charts
..\raw_images\img13253_H.jpg,-1,Noise / Mixed
..\raw_images\img5908_C.jpg,11,Metallographic Microstructures
..\raw_images\img4513_single.jpg,0,Scientific Plots & Charts
..\raw_images\img6258_D.jpg,0,Scientific Plots & Charts
..\raw_images\img8285_C.jpg,0,Scientific Plots & Charts
..\raw_images\img15171_B.jpg,0,Scientific Plots & Charts
..\raw_images\img1272_D.jpg,-1,Noise / Mixed
..\raw_images\img8489_B.jpg,0,Scientific Plots & Charts
..\raw_images\img6101_F.jpg,0,Scientific Plots & Charts
..\raw_images\img13784_C.jpg,-1,Noise / Mixed
..\raw_images\img12033_B.jpg,0,Scientific Plots & Charts
..\raw_images\img13805_A.jpg,11,Metallographic Microstructures
..\raw_images\img4314_C.jpg,0,Scientific Plots & Charts
..\raw_images\img6985_E.jpg,8,EBSD Maps
..\raw_images\img10988_B.jpg,0,Scientific Plots & Charts
..\raw_images\img11000_C.jpg,0,Scientific Plots & Charts
..\raw_images\img10527_E_2.jpg,9,Element Distribution Maps
..\raw_images\img13372_single.jpg,0,Scientific Plots & Charts
..\raw_images\img12336_B.jpg,2,Elemental Mapping
..\raw_images\img10675_D.jpg,11,Metallographic Microstructures
..\raw_images\img10702_single.jpg,0,Scientific Plots & Charts
..\raw_images\img8666_C.jpg,11,Metallographic Microstructures
..\raw_images\img12164_B_2.jpg,11,Metallographic Microstructures
..\raw_images\img13710_single.jpg,0,Scientific Plots & Charts
..\raw_images\img9519_D.jpg,0,Scientific Plots & Charts
..\raw_images\img12519_C.jpg,0,Scientific Plots & Charts
..\raw_images\img6205_D.jpg,11,Metallographic Microstructures
..\raw_images\img8626_B.jpg,8,EBSD Maps
..\raw_images\img1559_C.jpg,0,Scientific Plots & Charts
..\raw_images\img8029_A.jpg,0,Scientific Plots & Charts
..\raw_images\img15603_A.jpg,11,Metallographic Microstructures
..\raw_images\img4072_F.jpg,0,Scientific Plots & Charts
..\raw_images\img675_B_2.jpg,-1,Noise / Mixed
..\raw_images\img15160_A.jpg,0,Scientific Plots & Charts
..\raw_images\img4459_F.jpg,0,Scientific Plots & Charts
..\raw_images\img10821_single.jpg,3,Macroscopic Samples
..\raw_images\img4620_A.jpg,0,Scientific Plots & Charts
..\raw_images\img6229_B.jpg,0,Scientific Plots & Charts
..\raw_images\img8410_A.jpg,0,Scientific Plots & Charts
..\raw_images\img7226_F.jpg,10,Grain Boundary Structures
..\raw_images\img2271_single.jpg,2,Elemental Mapping
..\raw_images\img3928_D.jpg,0,Scientific Plots & Charts
..\raw_images\img15541_A.jpg,11,Metallographic Microstructures
..\raw_images\img9703_F.jpg,7,SEM Morphology
..\raw_images\img15067_B.jpg,0,Scientific Plots & Charts
..\raw_images\img8034_M_2.jpg,11,Metallographic Microstructures
..\raw_images\img8134_C.jpg,9,Element Distribution Maps
..\raw_images\img4023_E_3.jpg,7,SEM Morphology
..\raw_images\img4379_A.jpg,3,Macroscopic Samples
..\raw_images\img9098_A.jpg,7,SEM Morphology
..\raw_images\img11778_E.jpg,0,Scientific Plots & Charts
..\raw_images\img13707_B.jpg,0,Scientific Plots & Charts
