image_id,panel_suffix,visualization_category,visualization_subtype,image_path,caption,summary
img13272,G,Microscopy,TEM,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/img13272_G.jpg,"Transmission electron microscopy image of Co-MG-(g-PS_35%) nanoparticles, showing the final grafted structure with an inset carbon elemental map.","The TEM image of Co-MG-(g-PS_35%) nanoparticles provides a detailed view of the grafted structure. The embedded carbon elemental map highlights the distribution of the polystyrene layer, confirming the successful surface modification of the Co-MG nanoparticles and illustrating the resulting morphology of the polymer-grafted metallic glass."
ceramics_prod_img49830,B,Photograph,Equipment Photo,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img49830_B.jpg,Custom-designed robot cell featuring a robot arm and printing bed mounted on a table with aluminum profiles.,"The robot cell setup includes a robot arm securely fastened to a table, with a printing bed mounted on top using aluminum profiles. This configuration provides the necessary mechanical stability and spatial arrangement required for the pressure-based extrusion process, facilitating precise deposition of hydrogel materials during the fabrication sequence."
ni_alloy_img2433,single,Simulation,DFT Result,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img2433_single.jpg,"Atomic model of the Ni(100) surface featuring a substituted Cr atom (dark red) and various adsorption sites (cyan, yellow, and green) for anions, categorized into top, bridge, and hollow positions.","This atomic model illustrates the Ni(100) surface with a substituted Cr atom. Adsorption sites for anions, specifically top, bridge, and hollow positions, are identified. These sites are stabilized by the symmetry of surface forces surrounding the Cr atom, resulting in net zero forces for the adsorbed species."
composite_img37696,C,Microscopy,TEM,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/composite_img37696_C.jpg,Multibeam TEM imaging of the Aged sample revealing alpha-needles clearly distributed within the beta-grains.,"Multibeam TEM imaging of the Aged sample shows alpha-needles clearly distributed inside the beta-grains. These alpha precipitates introduce sigma P to the Aged sample by hindering dislocation travel through the beta grains, representing a significant microstructural change compared to the precipitate-free ST sample observed after tensile failure."
img7383,C,Diffraction,SAED,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/img7383_C.jpg,Fast Fourier transform patterns derived from the red and yellow boxes within the HRTEM image of (b).,"Fast Fourier transform analysis of the red and yellow regions in the HRTEM image confirms the crystallographic orientation of the adjacent grains. These patterns identify the zone axes of the two grains as [5 1 ‾ 4 ‾ 3] in AlN, providing essential data for characterizing the grain boundary structure."
ceramics_prod_img34365,C,Simulation,Phase-Field Simulation,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img34365_C.jpg,Destabilization of the flat interface showing the onset of branching and competitive growth behaviors as the solidification front advances.,"This panel captures the flat interface destabilization stage, where the previously planar solidification front begins to break down. The simulation reveals clear branching and competitive growth behaviors, indicating the transition from stable planar growth to more complex morphological developments as the solid-liquid interface advances within the molten pool."
img8659,C,Electrochemistry,Bode Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/img8659_C.jpg,"Bode-phase plot displaying the impedance modulus and phase angle for the C.R. coating after 4 hours of immersion, highlighting the high-frequency region where impedance reflects solution resistance and initial surface response.","This Bode-phase plot illustrates the impedance characteristics of the C.R. coating after 4 hours of immersion. In the high-frequency region, the impedance modulus primarily reflects the solution resistance and the initial surface response of the electrode, providing critical data on the coating's protective performance in the saline solution."
ceramics_prod_img49450,B,Generic Plot,Contour Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img49450_B.jpg,Contour plot showing the interaction between joint energy (EJ) and adhesive opening (AO) parameters affecting the ULSF response.,The contour plot depicts the interaction between joint energy and adhesive opening on ULSF. Joint energy levels below 5000 J result in reduced mechanical performance ranging from 1.4 kN to 2.1 kN. Stability in mechanical performance is observed for joint energy between 5000 and 8000 J when adhesive opening is fixed at 120 µm.
composite_img39822,B,Machine Learning,Confusion Matrix,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/composite_img39822_B.jpg,"Confusion matrix illustrating the classification performance of the supervised learning model, which was also trained using a restricted volume of labeled data.","This confusion matrix displays the classification results for a supervised learning model. Similar to the semi-supervised approach, this model was trained using only limited labeled data. Comparing this matrix with the semi-supervised version allows for a direct assessment of how different learning strategies perform under constrained data availability conditions."
ceramics_prod_img38559,B,Diffraction,XRD Pattern,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img38559_B.jpg,"X-ray diffraction patterns acquired from the XZ plane of the surface for samples located at the top, middle, and bottom positions.","Panel b illustrates the XRD patterns corresponding to the top, middle, and bottom positions observed along the XZ plane. These diffraction data, as part of the Fig. 2 analysis, allow for the evaluation of structural variations across the XZ surface orientation for the different sample locations."
ni_alloy_img30451,C,Machine Learning,Parity Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img30451_C.jpg,Log–log distribution regression model fit for the symmetry index relative to the X-axis.,"This panel displays a log–log regression model fit for the symmetry index with respect to the X-axis. This analysis is essential for evaluating the geometric quality of the bead, providing a quantitative measure of symmetry that helps define the structural characteristics of the produced bead in the regressive model."
ni_alloy_img34710,A,Magnetic/Electronic,M-T Curve,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img34710_A.jpg,"Temperature dependence of magnetic entropy change for the Ni47Co5Mn40Sn8 alloy before aging, measured under magnetic fields ranging from 0.05 to 7.0 T.","This plot illustrates the temperature-dependent magnetic entropy change for the Ni47Co5Mn40Sn8 alloy in its unaged state. Calculated from M-H curves using the Maxwell equation, the data shows the response under various magnetic fields up to 7.0 T, highlighting the material's superior magnetic entropy change compared to other Heusler alloys."
ceramics_prod_img9257,single,Simulation,MD Trajectory,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img9257_single.jpg,"Trajectory tracking performance of a UAV following a predefined blue reference path, comparing the measured flight path before (orange) and after (green) the activation of an offset-free model predictive control (MPC) estimator.","This plot evaluates the offset-free MPC scheme by tracking a predefined blue reference path. The UAV trajectory is visualized in two distinct phases: the orange line represents the path measured before the estimator is deployed, while the green line illustrates the improved tracking performance achieved after the estimator is activated during flight."
ceramics_prod_img42704,D,Diffraction,EBSD Map,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img42704_D.jpg,Compressive deformed microstructure of 8 foam featuring shear bands marked by a black rectangle.,"Post-compression microstructure of 8 foam displays distinct shear bands, identified by a black rectangle. Due to higher relative density and thicker sintered necks, the deformation mechanism in this material closely resembles that of bulk material, contrasting with the slip band formation observed in the 50 foam variant."
ni_alloy_img25095,B,Tomography/3D,APT Reconstruction,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img25095_B.jpg,Atom probe tomography reconstruction of the B & Zr variant illustrating a γ'/γ interface near a grain boundary characterized by low boron decoration.,"Representing the B & Zr variant, this APT reconstruction focuses on a γ'/γ interface located near a grain boundary. Similar to the nominal variant, the interface exhibits limited boron decoration, indicating that the addition of B and Zr does not significantly increase boron segregation at this specific interface type."
